x	y	head	predict
79.400000	60.200000	0.000000	0.082786
92.900000	49.100000	1.000000	0.118617
86.200000	28.000000	0.000000	0.108309
71.500000	42.500000	0.000000	0.061600
84.400000	44.200000	0.000000	0.100613
79.200000	46.400000	0.000000	0.082662
82.300000	54.800000	0.000000	0.092586
70.500000	42.900000	0.000000	0.059240
76.600000	41.000000	0.000000	0.075041
87.500000	39.000000	0.000000	0.113083
90.600000	50.100000	1.000000	0.108974
97.700000	48.200000	1.000000	0.141061
73.300000	45.000000	0.000000	0.065975
80.700000	32.600000	0.000000	0.088026
86.500000	52.000000	0.000000	0.108391
67.900000	75.800000	0.000000	0.052722
73.500000	56.900000	0.000000	0.066132
88.300000	25.500000	0.000000	0.117118
88.000000	74.700000	0.000000	0.113433
91.000000	29.800000	0.000000	0.128943
91.200000	43.900000	0.000000	0.129109
94.400000	65.800000	0.000000	0.143444
96.300000	66.000000	1.000000	0.133192
83.800000	38.000000	0.000000	0.098653
87.300000	48.500000	0.000000	0.111800
87.900000	55.500000	0.000000	0.113948
92.600000	45.800000	1.000000	0.117490
83.300000	76.000000	0.000000	0.095238
90.900000	50.200000	0.000000	0.127381
82.900000	30.500000	0.000000	0.095703
87.900000	56.500000	0.000000	0.113900
84.500000	61.200000	0.000000	0.100246
69.400000	47.400000	0.000000	0.056637
76.100000	46.900000	0.000000	0.073424
90.300000	52.800000	0.000000	0.124510
85.400000	44.800000	0.000000	0.104393
85.200000	43.100000	0.000000	0.103698
64.900000	53.600000	0.000000	0.047335
94.900000	43.300000	1.000000	0.127859
94.700000	55.300000	0.000000	0.145605
93.800000	29.900000	0.000000	0.142521
72.900000	42.600000	0.000000	0.065033
96.200000	65.300000	0.000000	0.152873
94.000000	37.900000	0.000000	0.143062
92.400000	57.100000	1.000000	0.116074
74.800000	71.700000	0.000000	0.069074
90.300000	59.800000	1.000000	0.107325
86.100000	42.500000	0.000000	0.107239
94.800000	42.300000	1.000000	0.127452
90.700000	49.900000	0.000000	0.126480
87.500000	68.000000	0.000000	0.111688
90.600000	62.300000	0.000000	0.125367
95.200000	51.800000	0.000000	0.148411
85.700000	57.900000	1.000000	0.090477
85.700000	52.100000	0.000000	0.105228
91.600000	43.600000	1.000000	0.113372
84.400000	40.900000	0.000000	0.100757
94.000000	52.100000	1.000000	0.123303
84.900000	40.200000	0.000000	0.102678
74.500000	61.400000	0.000000	0.068596
79.100000	32.300000	0.000000	0.082864
83.500000	61.000000	0.000000	0.096583
92.000000	54.700000	1.000000	0.114504
96.200000	40.600000	1.000000	0.134131
90.100000	32.000000	0.000000	0.124701
84.500000	25.800000	0.000000	0.101796
80.200000	57.100000	0.000000	0.085452
74.000000	50.200000	0.000000	0.067625
84.600000	61.700000	0.000000	0.100598
70.400000	25.900000	0.000000	0.059466
85.600000	37.200000	0.000000	0.105515
87.700000	57.100000	0.000000	0.113038
88.300000	49.300000	0.000000	0.115937
80.800000	71.200000	0.000000	0.086872
71.800000	37.400000	0.000000	0.062466
71.900000	54.000000	0.000000	0.062240
90.300000	54.000000	1.000000	0.107593
89.800000	30.500000	0.000000	0.123430
82.200000	73.100000	0.000000	0.091503
88.300000	69.100000	0.000000	0.114962
95.900000	47.500000	0.000000	0.152377
76.200000	70.600000	0.000000	0.072929
90.700000	40.700000	0.000000	0.126971
89.200000	46.000000	0.000000	0.119977
74.300000	70.200000	0.000000	0.067800
91.600000	71.000000	0.000000	0.129502
76.500000	56.400000	0.000000	0.074242
86.300000	57.900000	0.000000	0.107321
82.500000	48.500000	0.000000	0.093541
91.700000	45.300000	1.000000	0.113707
77.400000	69.000000	0.000000	0.076414
90.400000	33.700000	1.000000	0.108938
94.900000	60.200000	0.000000	0.146342
91.000000	29.900000	0.000000	0.128937
86.600000	29.800000	0.000000	0.109833
90.300000	42.700000	1.000000	0.108117
70.400000	62.900000	0.000000	0.058477
92.400000	49.400000	1.000000	0.116455
71.100000	49.800000	0.000000	0.060450
73.500000	56.100000	0.000000	0.066156
87.800000	44.200000	1.000000	0.098473
88.400000	54.600000	0.000000	0.116099
88.600000	38.400000	0.000000	0.117760
77.500000	28.600000	0.000000	0.078097
91.100000	57.100000	1.000000	0.110667
88.800000	57.700000	0.000000	0.117654
78.400000	69.600000	0.000000	0.079365
76.400000	45.300000	0.000000	0.074326
74.500000	31.700000	0.000000	0.069516
87.500000	31.000000	0.000000	0.113470
92.200000	51.300000	0.000000	0.133421
81.900000	44.300000	0.000000	0.091625
92.500000	40.200000	0.000000	0.135489
78.900000	38.800000	0.000000	0.082001
90.400000	45.500000	1.000000	0.108387
67.900000	23.400000	0.000000	0.053998
69.500000	26.500000	0.000000	0.057401
91.400000	70.600000	0.000000	0.128593
77.800000	41.200000	0.000000	0.078555
89.100000	57.800000	1.000000	0.102748
77.800000	44.900000	0.000000	0.078426
73.800000	37.300000	0.000000	0.067495
78.200000	28.000000	0.000000	0.080230
75.100000	43.900000	0.000000	0.070752
93.200000	71.300000	0.000000	0.137135
96.100000	54.900000	0.000000	0.152987
83.400000	66.300000	0.000000	0.096000
89.900000	56.700000	1.000000	0.105891
88.900000	58.100000	0.000000	0.118064
86.100000	42.800000	0.000000	0.107225
77.300000	46.900000	0.000000	0.076875
92.300000	50.900000	1.000000	0.115956
70.500000	30.700000	0.000000	0.059569
71.600000	67.500000	0.000000	0.061144
79.600000	62.600000	0.000000	0.083328
90.400000	70.300000	0.000000	0.124042
87.000000	56.100000	0.000000	0.110213
71.300000	47.000000	0.000000	0.060999
85.300000	39.400000	0.000000	0.104250
84.400000	86.900000	0.000000	0.098765
90.200000	57.100000	0.000000	0.123834
79.900000	37.300000	0.000000	0.085227
87.900000	59.400000	0.000000	0.113759
83.800000	45.000000	0.000000	0.098353
90.600000	41.000000	1.000000	0.109400
76.400000	26.800000	0.000000	0.074942
91.300000	41.900000	0.000000	0.129684
86.400000	45.500000	0.000000	0.108294
75.000000	52.100000	0.000000	0.070222
94.200000	51.500000	1.000000	0.124232
97.000000	36.500000	1.000000	0.138258
84.700000	68.200000	0.000000	0.100689
74.000000	24.800000	0.000000	0.068401
93.600000	59.400000	0.000000	0.139794
93.800000	44.400000	0.000000	0.141669
95.000000	41.500000	1.000000	0.128418
72.800000	35.900000	0.000000	0.064978
59.400000	79.600000	0.000000	0.037609
90.700000	41.200000	1.000000	0.109795
93.400000	50.100000	1.000000	0.120746
76.000000	28.600000	0.000000	0.073743
90.200000	53.400000	1.000000	0.107224
93.200000	41.700000	1.000000	0.120298
95.600000	44.200000	0.000000	0.150984
73.300000	51.500000	0.000000	0.065783
78.200000	27.900000	0.000000	0.080233
80.100000	51.100000	0.000000	0.085354
74.800000	31.000000	0.000000	0.070346
86.100000	39.400000	0.000000	0.107382
90.000000	55.300000	1.000000	0.106347
88.800000	62.300000	0.000000	0.117424
76.100000	77.200000	0.000000	0.072436
90.600000	73.900000	0.000000	0.124755
88.000000	71.800000	0.000000	0.113574
74.800000	71.700000	0.000000	0.069074
94.600000	41.000000	1.000000	0.126603
77.200000	66.300000	0.000000	0.075923
71.400000	30.700000	0.000000	0.061690
93.500000	50.400000	1.000000	0.121171
94.600000	45.200000	0.000000	0.145695
67.300000	42.800000	0.000000	0.052278
67.700000	50.200000	0.000000	0.052925
72.500000	26.600000	0.000000	0.064497
89.300000	50.600000	1.000000	0.103836
91.800000	67.700000	0.000000	0.130619
94.500000	49.400000	0.000000	0.144930
86.700000	46.300000	0.000000	0.109461
94.500000	34.800000	1.000000	0.126476
73.600000	70.200000	0.000000	0.065992
90.100000	27.000000	0.000000	0.124964
91.300000	45.400000	0.000000	0.129494
76.800000	55.400000	0.000000	0.075134
89.800000	38.300000	0.000000	0.123024
89.000000	54.000000	1.000000	0.102535
93.700000	66.100000	0.000000	0.139903
89.200000	69.700000	0.000000	0.118776
94.900000	46.900000	0.000000	0.147145
85.400000	63.600000	0.000000	0.103549
86.600000	47.800000	0.000000	0.108988
70.400000	66.600000	0.000000	0.058379
89.900000	69.900000	0.000000	0.121832
84.300000	38.300000	0.000000	0.100495
77.900000	67.500000	0.000000	0.077939
74.400000	49.900000	0.000000	0.068686
92.200000	56.100000	1.000000	0.115277
98.200000	47.800000	0.000000	0.165063
96.400000	48.500000	0.000000	0.155006
90.200000	34.200000	0.000000	0.125037
79.100000	40.400000	0.000000	0.082568
88.300000	57.500000	1.000000	0.099748
90.600000	56.900000	0.000000	0.125652
86.400000	38.200000	0.000000	0.108634
91.900000	64.300000	1.000000	0.113618
87.500000	67.000000	0.000000	0.111736
80.700000	37.900000	0.000000	0.087821
91.400000	49.400000	1.000000	0.112264
97.700000	51.700000	0.000000	0.161975
86.300000	44.400000	0.000000	0.107946
85.600000	63.100000	0.000000	0.104342
92.000000	33.800000	1.000000	0.115529
87.600000	52.600000	1.000000	0.097384
87.600000	40.400000	0.000000	0.113431
74.600000	57.700000	0.000000	0.068975
91.800000	41.500000	1.000000	0.114310
94.000000	34.500000	1.000000	0.124223
91.700000	49.000000	1.000000	0.113527
84.600000	48.200000	0.000000	0.101189
90.900000	39.200000	0.000000	0.127972
74.600000	41.300000	0.000000	0.069485
79.800000	26.100000	0.000000	0.085326
73.600000	49.000000	0.000000	0.066625
86.300000	56.300000	0.000000	0.107395
85.600000	66.600000	0.000000	0.104185
80.400000	65.200000	0.000000	0.085794
89.700000	43.900000	1.000000	0.105691
88.900000	39.400000	0.000000	0.119006
85.800000	69.300000	0.000000	0.104837
86.100000	67.200000	0.000000	0.106104
76.100000	36.900000	0.000000	0.073752
91.100000	62.900000	0.000000	0.127621
93.300000	46.200000	1.000000	0.120507
74.400000	29.900000	0.000000	0.069305
75.800000	70.100000	0.000000	0.071834
84.100000	58.800000	0.000000	0.098866
88.700000	27.200000	0.000000	0.118755
95.100000	43.300000	1.000000	0.128785
75.900000	48.300000	0.000000	0.072817
77.700000	47.400000	0.000000	0.078041
89.200000	58.100000	1.000000	0.103117
86.700000	64.500000	0.000000	0.108609
87.300000	40.700000	0.000000	0.112174
94.700000	51.500000	1.000000	0.126501
93.300000	46.200000	0.000000	0.139068
88.300000	31.600000	0.000000	0.116814
75.200000	51.200000	0.000000	0.070793
81.200000	38.800000	0.000000	0.089458
95.700000	53.200000	0.000000	0.150959
92.000000	85.000000	0.000000	0.130612
89.500000	45.000000	0.000000	0.121346
79.500000	57.700000	0.000000	0.083192
86.100000	29.800000	0.000000	0.107826
86.400000	33.200000	0.000000	0.108868
78.500000	20.900000	0.000000	0.081406
91.900000	52.800000	1.000000	0.114177
67.400000	56.400000	0.000000	0.052159
87.400000	79.600000	0.000000	0.110727
93.300000	57.700000	1.000000	0.119920
79.300000	32.000000	0.000000	0.083507
88.500000	71.400000	0.000000	0.115693
90.100000	54.000000	0.000000	0.123548
79.600000	95.600000	0.000000	0.082121
91.700000	34.000000	0.000000	0.132000
84.600000	70.600000	0.000000	0.100211
88.600000	76.800000	0.000000	0.115851
75.800000	36.700000	0.000000	0.072915
87.900000	29.800000	0.000000	0.115205
85.900000	32.100000	0.000000	0.106927
77.900000	68.000000	0.000000	0.077922
76.000000	45.600000	0.000000	0.073185
91.500000	41.700000	1.000000	0.113049
78.600000	40.100000	0.000000	0.081025
68.200000	49.500000	0.000000	0.053990
79.200000	59.900000	0.000000	0.082170
75.200000	55.000000	0.000000	0.070673
78.300000	31.000000	0.000000	0.080429
64.800000	33.400000	0.000000	0.047588
91.700000	42.500000	0.000000	0.131531
59.100000	24.500000	0.000000	0.038124
91.000000	54.200000	1.000000	0.110397
85.900000	32.200000	0.000000	0.106922
85.000000	77.700000	0.000000	0.101401
87.800000	33.200000	0.000000	0.114618
70.200000	28.300000	0.000000	0.058941
75.400000	28.200000	0.000000	0.072077
75.100000	77.200000	0.000000	0.069704
90.700000	54.200000	1.000000	0.109184
86.600000	43.400000	0.000000	0.109194
88.600000	43.600000	1.000000	0.101478
87.700000	41.300000	1.000000	0.098230
79.600000	34.000000	0.000000	0.084387
82.700000	36.100000	0.000000	0.094757
92.500000	50.100000	0.000000	0.134931
92.600000	61.600000	1.000000	0.116702
83.200000	48.800000	0.000000	0.096014
79.600000	76.400000	0.000000	0.082821
80.200000	37.100000	0.000000	0.086208
88.900000	50.400000	0.000000	0.118451
99.200000	61.200000	0.000000	0.169933
80.100000	37.900000	0.000000	0.085852
73.900000	70.200000	0.000000	0.066761
64.800000	27.400000	0.000000	0.047719
89.300000	25.800000	0.000000	0.121450
76.900000	75.800000	0.000000	0.074739
78.200000	63.500000	0.000000	0.078976
92.300000	46.700000	1.000000	0.116164
93.700000	36.600000	0.000000	0.141623
85.400000	29.800000	0.000000	0.105071
90.300000	63.400000	0.000000	0.123954
67.000000	43.900000	0.000000	0.051640
75.900000	63.300000	0.000000	0.072330
82.500000	48.700000	0.000000	0.093533
89.600000	62.600000	0.000000	0.120883
89.900000	49.500000	0.000000	0.122888
85.000000	43.900000	0.000000	0.102895
84.800000	54.200000	0.000000	0.101679
92.200000	35.900000	0.000000	0.134282
96.000000	46.100000	0.000000	0.153000
89.600000	62.600000	1.000000	0.104455
81.500000	62.100000	0.000000	0.089554
80.000000	43.100000	0.000000	0.085332
88.200000	76.300000	0.000000	0.114190
91.700000	55.800000	1.000000	0.113197
66.600000	78.200000	0.000000	0.050044
93.700000	54.200000	1.000000	0.121859
86.200000	40.600000	0.000000	0.107724
90.000000	38.000000	0.000000	0.123935
85.600000	58.300000	1.000000	0.090121
80.200000	72.300000	0.000000	0.084881
88.600000	74.800000	0.000000	0.115949
67.900000	56.300000	0.000000	0.053194
84.800000	48.500000	0.000000	0.101931
76.600000	69.900000	0.000000	0.074080
90.800000	57.400000	1.000000	0.109437
4.500000	54.500000	0.000000	0.004061
89.900000	55.900000	0.000000	0.122556
87.500000	53.200000	1.000000	0.096996
91.500000	54.400000	0.000000	0.129938
90.500000	51.800000	0.000000	0.125468
70.300000	50.100000	0.000000	0.058589
67.100000	60.900000	0.000000	0.051442
86.900000	46.200000	0.000000	0.110275
78.600000	29.800000	0.000000	0.081395
92.100000	45.300000	1.000000	0.115386
94.600000	61.500000	1.000000	0.125515
87.200000	71.400000	0.000000	0.110302
88.600000	44.200000	1.000000	0.101452
86.200000	42.700000	0.000000	0.107627
91.600000	53.900000	1.000000	0.112874
76.100000	33.100000	0.000000	0.073877
82.800000	64.700000	0.000000	0.093932
81.200000	26.000000	0.000000	0.089962
89.200000	30.700000	0.000000	0.120758
70.700000	63.100000	0.000000	0.059159
78.400000	67.900000	0.000000	0.079425
82.300000	32.600000	0.000000	0.093489
81.100000	24.700000	0.000000	0.089675
91.400000	25.800000	0.000000	0.131033
89.300000	69.900000	0.000000	0.119200
72.400000	22.500000	0.000000	0.064367
88.400000	43.900000	0.000000	0.116629
85.500000	55.300000	0.000000	0.104307
79.400000	55.000000	0.000000	0.082976
81.500000	53.300000	0.000000	0.089901
98.700000	61.400000	0.000000	0.167021
85.200000	42.800000	0.000000	0.103711
92.100000	48.200000	1.000000	0.115243
95.200000	64.100000	1.000000	0.128126
96.600000	41.500000	0.000000	0.156538
75.300000	53.300000	0.000000	0.070999
82.100000	31.300000	0.000000	0.092843
97.500000	61.800000	1.000000	0.139274
94.400000	32.300000	0.000000	0.145439
72.400000	76.000000	0.000000	0.062831
71.500000	41.200000	0.000000	0.061636
68.100000	34.200000	0.000000	0.054155
79.800000	60.200000	0.000000	0.084052
64.000000	48.700000	0.000000	0.045786
87.200000	72.300000	0.000000	0.110259
81.600000	61.000000	0.000000	0.089936
84.800000	51.500000	1.000000	0.087705
80.300000	60.100000	0.000000	0.085662
73.500000	73.800000	0.000000	0.065631
71.800000	54.000000	0.000000	0.061999
92.000000	53.800000	1.000000	0.114548
85.600000	27.400000	0.000000	0.105961
91.300000	54.500000	1.000000	0.111608
88.800000	57.500000	0.000000	0.117664
71.000000	33.700000	0.000000	0.060656
85.700000	49.400000	1.000000	0.090815
74.400000	23.600000	0.000000	0.069501
89.900000	63.900000	0.000000	0.122142
75.100000	67.000000	0.000000	0.070024
91.600000	43.100000	1.000000	0.113397
85.500000	46.200000	1.000000	0.090260
85.600000	47.400000	1.000000	0.090553
70.500000	73.400000	0.000000	0.058426
69.700000	55.700000	0.000000	0.057088
93.700000	52.200000	1.000000	0.121962
84.600000	64.400000	0.000000	0.100481
76.500000	26.200000	0.000000	0.075249
91.300000	57.100000	1.000000	0.111484
72.500000	75.400000	0.000000	0.063092
76.000000	57.900000	0.000000	0.072784
87.500000	30.100000	0.000000	0.113514
90.900000	41.700000	1.000000	0.110583
93.100000	46.400000	0.000000	0.138068
78.800000	72.300000	0.000000	0.080487
78.900000	23.600000	0.000000	0.082554
81.100000	64.200000	0.000000	0.088132
74.900000	27.900000	0.000000	0.070715
75.400000	36.500000	0.000000	0.071810
91.200000	38.200000	0.000000	0.129418
85.900000	42.800000	0.000000	0.106435
75.200000	38.200000	0.000000	0.071206
70.800000	25.900000	0.000000	0.060399
85.600000	35.100000	0.000000	0.105610
75.100000	37.300000	0.000000	0.070962
87.000000	23.700000	0.000000	0.111754
90.500000	40.600000	1.000000	0.109017
89.900000	48.700000	1.000000	0.106256
87.200000	68.000000	1.000000	0.095297
75.100000	39.900000	0.000000	0.070879
87.200000	38.600000	0.000000	0.111863
87.800000	42.800000	0.000000	0.114149
96.400000	55.000000	0.000000	0.154596
73.200000	50.400000	0.000000	0.065561
92.200000	61.400000	0.000000	0.132860
79.200000	69.900000	0.000000	0.081808
85.200000	41.200000	0.000000	0.103783
86.600000	43.900000	0.000000	0.109171
72.700000	52.400000	0.000000	0.064247
92.800000	74.800000	0.000000	0.134991
91.200000	46.200000	0.000000	0.128984
94.700000	33.100000	1.000000	0.127485
80.900000	23.500000	0.000000	0.089048
76.700000	53.700000	0.000000	0.074904
83.700000	25.900000	0.000000	0.098804
94.200000	22.500000	0.000000	0.144998
79.100000	23.500000	0.000000	0.083187
88.900000	76.600000	0.000000	0.117138
65.400000	70.700000	0.000000	0.047899
91.200000	32.800000	0.000000	0.129712
72.200000	51.300000	0.000000	0.063045
87.900000	26.300000	0.000000	0.115377
76.600000	36.100000	0.000000	0.075205
78.900000	73.800000	0.000000	0.080740
77.500000	64.900000	0.000000	0.076846
82.200000	34.500000	0.000000	0.093062
90.700000	64.100000	0.000000	0.125726
78.400000	57.700000	0.000000	0.079785
98.100000	57.400000	1.000000	0.142536
83.800000	72.800000	0.000000	0.097171
78.600000	69.700000	0.000000	0.079969
84.500000	29.900000	0.000000	0.101615
87.600000	36.300000	0.000000	0.113630
89.700000	67.600000	0.000000	0.121067
72.900000	52.200000	0.000000	0.064752
74.900000	65.500000	0.000000	0.069533
80.900000	37.700000	0.000000	0.088494
77.100000	49.100000	0.000000	0.076215
95.000000	46.000000	1.000000	0.128176
96.900000	31.800000	0.000000	0.158808
84.600000	50.100000	0.000000	0.101105
73.600000	27.100000	0.000000	0.067284
89.000000	45.800000	0.000000	0.119116
75.400000	21.800000	0.000000	0.072284
74.300000	61.500000	0.000000	0.068066
79.300000	26.100000	0.000000	0.083724
71.700000	28.900000	0.000000	0.062463
78.000000	29.600000	0.000000	0.079565
86.300000	31.200000	0.000000	0.108560
74.400000	52.900000	0.000000	0.068593
90.800000	86.000000	0.000000	0.125022
95.000000	67.400000	0.000000	0.146425
58.900000	67.700000	0.000000	0.037071
71.500000	49.100000	0.000000	0.061417
92.000000	51.800000	1.000000	0.114645
94.200000	31.200000	0.000000	0.144479
84.200000	41.000000	0.000000	0.100005
73.800000	19.800000	0.000000	0.068028
79.700000	63.600000	0.000000	0.083608
87.300000	29.800000	0.000000	0.112698
80.700000	36.100000	0.000000	0.087891
86.600000	56.000000	0.000000	0.108605
78.400000	60.700000	0.000000	0.079679
87.300000	49.300000	1.000000	0.096437
73.200000	49.900000	0.000000	0.065576
87.500000	59.400000	0.000000	0.112100
93.000000	31.600000	0.000000	0.138425
94.500000	48.700000	1.000000	0.125738
89.200000	69.500000	0.000000	0.118786
75.500000	41.800000	0.000000	0.071916
73.400000	47.200000	0.000000	0.066165
84.600000	54.800000	0.000000	0.100900
86.700000	26.600000	0.000000	0.110390
73.300000	40.600000	0.000000	0.066106
84.000000	45.600000	0.000000	0.099064
90.100000	29.100000	0.000000	0.124853
76.600000	59.900000	0.000000	0.074411
84.400000	27.500000	0.000000	0.101343
77.300000	31.800000	0.000000	0.077393
89.600000	62.500000	0.000000	0.120888
80.900000	29.700000	0.000000	0.088806
95.600000	64.500000	0.000000	0.149734
84.300000	39.900000	0.000000	0.100426
77.500000	35.000000	0.000000	0.077875
79.600000	39.800000	0.000000	0.084171
85.200000	61.500000	0.000000	0.102876
92.900000	49.900000	0.000000	0.136887
79.500000	53.600000	0.000000	0.083343
79.800000	28.500000	0.000000	0.085235
96.400000	60.400000	0.000000	0.154256
95.700000	40.100000	1.000000	0.131773
91.200000	53.400000	1.000000	0.111251
72.600000	61.500000	0.000000	0.063736
95.100000	38.200000	0.000000	0.148717
72.300000	55.300000	0.000000	0.063176
94.800000	32.800000	0.000000	0.147479
93.600000	34.400000	1.000000	0.122439
96.400000	50.400000	1.000000	0.134544
78.500000	43.600000	0.000000	0.080592
90.300000	45.000000	0.000000	0.124920
80.200000	73.100000	0.000000	0.084851
98.200000	53.100000	0.000000	0.164711
80.300000	25.600000	0.000000	0.086974
91.900000	40.400000	0.000000	0.132596
75.200000	33.200000	0.000000	0.071366
93.000000	42.900000	1.000000	0.119364
91.300000	52.600000	1.000000	0.111699
65.700000	36.300000	0.000000	0.049239
93.700000	48.800000	1.000000	0.122138
96.200000	52.000000	0.000000	0.153706
81.100000	75.300000	0.000000	0.087703
85.400000	51.000000	0.000000	0.104114
85.800000	57.700000	0.000000	0.105363
90.900000	60.100000	0.000000	0.126852
83.900000	41.500000	0.000000	0.098871
81.100000	62.600000	0.000000	0.088194
88.500000	66.800000	0.000000	0.115920
82.800000	38.000000	0.000000	0.095034
92.300000	58.300000	0.000000	0.133510
89.600000	37.100000	0.000000	0.122196
91.400000	63.900000	1.000000	0.111569
92.800000	56.600000	1.000000	0.117809
88.400000	74.500000	0.000000	0.115118
87.800000	48.200000	0.000000	0.113886
72.100000	69.600000	0.000000	0.062284
73.300000	51.700000	0.000000	0.065777
94.800000	35.200000	0.000000	0.147333
93.700000	33.400000	0.000000	0.141811
97.600000	46.000000	0.000000	0.161787
75.000000	28.300000	0.000000	0.070975
80.000000	44.400000	0.000000	0.085283
98.200000	52.800000	0.000000	0.164731
96.900000	41.200000	1.000000	0.137497
75.600000	35.000000	0.000000	0.072412
78.500000	49.600000	0.000000	0.080378
89.400000	56.300000	0.000000	0.120327
92.300000	64.500000	0.000000	0.133165
90.500000	48.800000	0.000000	0.125627
95.100000	55.200000	1.000000	0.128142
77.100000	74.000000	0.000000	0.075374
82.400000	79.900000	0.000000	0.091920
89.700000	57.400000	1.000000	0.105078
75.500000	47.100000	0.000000	0.071746
94.900000	33.600000	0.000000	0.147951
71.800000	52.900000	0.000000	0.062030
89.500000	53.900000	1.000000	0.104460
76.500000	56.100000	0.000000	0.074252
93.500000	46.400000	1.000000	0.121376
84.200000	53.800000	0.000000	0.099451
81.100000	52.800000	0.000000	0.088575
94.800000	43.900000	0.000000	0.146807
84.400000	57.500000	0.000000	0.100034
89.800000	64.100000	0.000000	0.121688
68.200000	50.900000	0.000000	0.053955
74.800000	48.700000	0.000000	0.069790
77.800000	53.600000	0.000000	0.078123
93.300000	47.500000	1.000000	0.120440
94.600000	38.300000	1.000000	0.126747
76.900000	31.600000	0.000000	0.076226
88.900000	62.500000	0.000000	0.117843
73.500000	46.600000	0.000000	0.066440
75.900000	31.800000	0.000000	0.073356
79.400000	44.000000	0.000000	0.083381
86.300000	50.300000	0.000000	0.107672
68.200000	38.000000	0.000000	0.054273
92.900000	71.000000	0.000000	0.135689
77.600000	35.900000	0.000000	0.078142
88.300000	35.100000	0.000000	0.116640
81.900000	43.900000	0.000000	0.091641
87.500000	23.600000	0.000000	0.113830
88.900000	38.800000	0.000000	0.119036
74.600000	73.600000	0.000000	0.068485
87.700000	44.700000	0.000000	0.113639
84.500000	48.000000	0.000000	0.100822
90.700000	48.700000	1.000000	0.109442
71.500000	49.100000	0.000000	0.061417
91.200000	50.700000	1.000000	0.111380
79.300000	28.100000	0.000000	0.083651
95.000000	43.700000	1.000000	0.128300
93.000000	70.700000	0.000000	0.136192
92.300000	41.500000	0.000000	0.134450
85.500000	63.300000	0.000000	0.103947
91.300000	51.000000	1.000000	0.111776
87.300000	71.500000	0.000000	0.110704
93.600000	57.100000	0.000000	0.139927
91.600000	52.100000	0.000000	0.130533
86.600000	74.400000	0.000000	0.107749
88.000000	55.000000	1.000000	0.098746
79.100000	37.700000	0.000000	0.082667
79.600000	36.500000	0.000000	0.084294
72.000000	19.800000	0.000000	0.063454
89.500000	51.100000	1.000000	0.104586
73.100000	61.500000	0.000000	0.064982
85.000000	33.600000	0.000000	0.103355
63.800000	25.500000	0.000000	0.045913
73.000000	47.500000	0.000000	0.065141
85.600000	70.200000	0.000000	0.104023
79.800000	25.200000	0.000000	0.085360
92.800000	33.700000	0.000000	0.137321
77.300000	51.500000	0.000000	0.076718
81.000000	48.300000	0.000000	0.088416
89.800000	36.400000	0.000000	0.123123
87.500000	72.300000	0.000000	0.111483
89.400000	47.400000	0.000000	0.120782
72.200000	62.500000	0.000000	0.062727
79.000000	33.400000	0.000000	0.082510
89.300000	39.800000	1.000000	0.104321
76.500000	55.000000	0.000000	0.074289
72.800000	47.100000	0.000000	0.064650
75.100000	45.000000	0.000000	0.070717
93.300000	59.800000	0.000000	0.138285
77.100000	57.400000	0.000000	0.075934
87.400000	63.700000	0.000000	0.111484
90.600000	44.700000	0.000000	0.126300
73.200000	63.900000	0.000000	0.065164
70.900000	43.400000	0.000000	0.060156
88.300000	41.300000	0.000000	0.116332
78.400000	38.500000	0.000000	0.080468
91.800000	46.300000	1.000000	0.114076
71.900000	63.700000	0.000000	0.061967
86.900000	31.800000	0.000000	0.110958
84.700000	43.300000	0.000000	0.101781
82.600000	35.900000	0.000000	0.094411
91.600000	43.400000	1.000000	0.113382
91.300000	46.600000	1.000000	0.111986
94.900000	49.500000	0.000000	0.146987
91.000000	61.400000	1.000000	0.110057
69.900000	50.100000	0.000000	0.057682
71.400000	48.900000	0.000000	0.061184
71.700000	25.800000	0.000000	0.062551
74.500000	44.100000	0.000000	0.069131
90.200000	39.200000	0.000000	0.124774
75.900000	53.000000	0.000000	0.072664
84.700000	52.000000	0.000000	0.101399
93.300000	32.200000	0.000000	0.139878
81.100000	52.800000	0.000000	0.088575
88.000000	57.300000	0.000000	0.114279
89.900000	63.400000	0.000000	0.122168
84.800000	31.600000	0.000000	0.102679
91.500000	49.000000	1.000000	0.112697
92.000000	56.400000	0.000000	0.132185
91.900000	67.400000	0.000000	0.131106
87.000000	44.200000	1.000000	0.095573
93.700000	34.800000	0.000000	0.141729
89.300000	35.700000	0.000000	0.120942
69.800000	43.300000	0.000000	0.057635
89.200000	44.800000	1.000000	0.103711
88.400000	60.700000	0.000000	0.115798
93.200000	57.100000	0.000000	0.137947
96.100000	69.600000	0.000000	0.152071
88.000000	46.400000	1.000000	0.099116
73.200000	67.500000	0.000000	0.065058
67.700000	57.300000	0.000000	0.052754
94.900000	63.500000	1.000000	0.126777
82.500000	51.300000	0.000000	0.093427
91.000000	55.000000	0.000000	0.127584
91.400000	43.400000	1.000000	0.112553
67.700000	36.100000	0.000000	0.053267
72.400000	70.400000	0.000000	0.062990
93.500000	44.300000	1.000000	0.121484
90.700000	16.900000	0.000000	0.128248
92.900000	53.200000	0.000000	0.136699
87.800000	26.900000	0.000000	0.114926
93.300000	68.000000	0.000000	0.137814
82.400000	44.700000	0.000000	0.093346
85.900000	32.300000	0.000000	0.106918
85.600000	43.100000	0.000000	0.105247
