season	player_name	distance	nb	headed	on_target	goal
2014	L. Barrios Caceres	36.0	1	0	1	0
2014	L. Deaux	17.0	1	0	0	0
2014	L. Deaux	18.0	2	0	2	0
2014	L. Deaux	20.0	1	1	0	0
2014	L. Deaux	21.0	1	0	0	0
2014	L. Deaux	22.0	2	0	0	0
2014	L. Deaux	23.0	1	0	1	0
2014	L. Deaux	25.0	1	0	0	0
2014	L. Deaux	30.0	3	0	2	0
2014	L. Deaux	32.0	1	0	0	0
2014	L. Deaux	33.0	1	0	0	0
2014	L. Deaux	34.0	1	0	1	0
2014	L. Digne	9.0	1	1	1	0
2014	L. Digne	15.0	1	0	0	0
2014	L. Digne	22.0	1	0	0	0
2014	L. Digne	25.0	1	0	0	0
2014	L. Digne	27.0	1	0	1	0
2014	L. Dos Santos	20.0	1	0	0	0
2014	L. Dos Santos	26.0	1	0	0	0
2014	L. Dos Santos	28.0	1	0	0	0
2014	L. Douniama	9.0	2	1	2	1
2014	L. Douniama	10.0	1	0	0	0
2014	L. Douniama	18.0	1	0	0	0
2014	L. Douniama	25.0	1	0	0	0
2014	L. Douniama	34.0	1	0	0	0
2014	L. Gassama	25.0	1	0	1	1
2014	L. Jacobsen	15.0	1	0	0	0
2014	L. Jacobsen	17.0	1	0	1	1
2014	L. Jacobsen	24.0	2	0	0	0
2014	L. Jacobsen	28.0	1	0	0	0
2014	L. Koné	8.0	2	2	0	0
2014	L. Koné	9.0	2	2	1	1
2014	L. Koné	10.0	1	1	1	0
2014	L. Koné	11.0	2	2	1	0
2014	L. Koné	12.0	2	2	0	0
2014	L. Koné	13.0	3	3	1	0
2014	L. Koné	14.0	2	2	0	0
2014	L. Koné	16.0	1	1	1	0
2014	L. Koné	19.0	1	1	0	0
2014	L. Koné	29.0	1	0	0	0
2014	L. Koné	30.0	2	0	1	0
2014	L. Kurzawa	6.0	1	1	0	0
2014	L. Kurzawa	8.0	2	1	1	0
2014	L. Kurzawa	9.0	2	1	1	0
2014	L. Kurzawa	11.0	3	3	1	0
2014	L. Kurzawa	12.0	3	1	2	0
2014	L. Kurzawa	13.0	3	2	2	0
2014	L. Kurzawa	14.0	1	1	0	0
2014	L. Kurzawa	16.0	1	0	0	0
2014	L. Kurzawa	22.0	1	0	0	0
2014	L. Kurzawa	24.0	2	0	0	0
2014	L. Kurzawa	25.0	1	0	0	0
2014	L. Kurzawa	27.0	4	0	2	0
2014	L. Kurzawa	29.0	2	0	0	0
2014	L. Kurzawa	30.0	2	0	1	0
2014	L. Kurzawa	31.0	1	0	1	0
2014	L. Kurzawa	32.0	1	0	0	0
2014	L. Kurzawa	36.0	1	0	0	0
2014	L. Kurzawa	37.0	1	0	1	0
2014	L. Kurzawa	40.0	1	0	0	0
2014	L. Landre	7.0	1	1	0	0
2014	L. Landre	11.0	1	1	0	0
2014	L. Landre	13.0	1	1	0	0
2014	L. Landre	23.0	1	0	0	0
2014	L. Landre	24.0	1	0	1	0
2014	L. Landre	27.0	1	0	0	0
2014	L. Landre	28.0	1	0	0	0
2014	L. Landre	29.0	1	0	0	0
2014	L. Landre	31.0	1	0	0	0
2014	L. Landre	32.0	2	0	0	0
2014	L. Landre	41.0	1	0	1	0
2014	L. Mathis	19.0	1	0	0	0
2014	L. Mathis	23.0	1	0	1	0
2014	L. Mathis	24.0	1	0	0	0
2014	L. Mathis	25.0	1	0	1	0
2014	L. Mathis	27.0	1	0	1	0
2014	L. Mathis	28.0	2	0	1	0
2014	L. Mathis	29.0	3	0	0	0
2014	L. Mathis	30.0	2	0	0	0
2014	L. Mathis	32.0	3	0	0	0
2014	L. Mathis	35.0	1	0	0	0
2014	L. Nangis	6.0	1	1	1	1
2014	L. Nangis	12.0	2	1	0	0
2014	L. Nangis	13.0	2	0	0	0
2014	L. Nangis	14.0	1	0	1	1
2014	L. Nangis	15.0	1	1	0	0
2014	L. Nangis	16.0	3	0	1	1
2014	L. Nangis	18.0	1	0	0	0
2014	L. Nangis	19.0	2	0	1	0
2014	L. Nangis	22.0	3	0	1	0
2014	L. Nangis	23.0	5	0	1	0
2014	L. Nangis	24.0	3	0	1	0
2014	L. Nangis	25.0	3	0	0	0
2014	L. Nangis	26.0	6	0	3	0
2014	L. Nangis	28.0	2	0	1	0
2014	L. Nangis	29.0	1	0	0	0
2014	L. Nangis	30.0	3	0	2	1
2014	L. Nangis	31.0	2	0	0	0
2014	L. Nangis	32.0	2	0	1	0
2014	L. Nangis	33.0	1	0	0	0
2014	L. N'Guémo	12.0	1	0	0	0
2014	L. N'Guémo	16.0	1	0	1	0
2014	L. N'Guémo	17.0	2	0	0	0
2014	L. N'Guémo	19.0	1	0	1	0
2014	L. N'Guémo	27.0	1	0	0	0
2014	L. N'Guémo	28.0	1	0	1	0
2014	L. N'Guémo	29.0	1	0	0	0
2014	L. N'Guémo	30.0	3	0	1	1
2014	L. N'Guémo	34.0	1	0	0	0
2014	L. Nomenjanahary	8.0	1	0	1	1
2014	L. Nomenjanahary	12.0	2	1	0	0
2014	L. Nomenjanahary	15.0	1	0	0	0
2014	L. Nomenjanahary	19.0	1	0	1	0
2014	L. Nomenjanahary	20.0	2	0	0	0
2014	L. Nomenjanahary	21.0	1	0	0	0
2014	L. Nomenjanahary	24.0	2	0	0	0
2014	L. Nomenjanahary	25.0	1	0	0	0
2014	L. Nomenjanahary	26.0	1	0	1	0
2014	L. Nomenjanahary	27.0	3	0	1	0
2014	L. Nomenjanahary	29.0	2	0	0	0
2014	L. Nomenjanahary	30.0	3	0	1	0
2014	L. Nomenjanahary	31.0	1	0	0	0
2014	L. Nomenjanahary	32.0	1	0	0	0
2014	L. Nomenjanahary	41.0	1	0	1	0
2014	L. Ocampos	5.0	1	0	1	0
2014	L. Ocampos	7.0	1	0	0	0
2014	L. Ocampos	9.0	3	1	1	0
2014	L. Ocampos	11.0	1	0	1	1
2014	L. Ocampos	13.0	3	1	0	0
2014	L. Ocampos	14.0	1	0	1	1
2014	L. Ocampos	15.0	3	0	2	1
2014	L. Ocampos	18.0	2	0	0	0
2014	L. Ocampos	21.0	2	0	0	0
2014	L. Ocampos	23.0	1	0	0	0
2014	L. Ocampos	24.0	4	0	1	0
2014	L. Ocampos	25.0	2	0	1	0
2014	L. Ocampos	26.0	3	0	0	0
2014	L. Ocampos	27.0	1	0	0	0
2014	L. Ocampos	28.0	1	0	1	0
2014	L. Ocampos	29.0	2	0	1	0
2014	L. Ocampos	33.0	1	0	0	0
2014	L. Ocampos	36.0	1	0	1	0
2014	L. Palun	5.0	1	0	1	1
2014	L. Palun	6.0	1	1	0	0
2014	L. Palun	15.0	1	1	0	0
2014	L. Palun	18.0	1	0	0	0
2014	L. Perrin	6.0	1	1	0	0
2014	L. Perrin	8.0	1	0	0	0
2014	L. Perrin	9.0	2	2	1	1
2014	L. Perrin	11.0	2	1	0	0
2014	L. Perrin	12.0	1	0	0	0
2014	L. Perrin	14.0	2	0	1	0
2014	L. Perrin	15.0	1	0	0	0
2014	L. Perrin	16.0	2	1	0	0
2014	L. Perrin	17.0	1	1	0	0
2014	L. Perrin	25.0	1	0	0	0
2014	L. Rodrigues Moura da Silva	6.0	1	0	1	1
2014	L. Rodrigues Moura da Silva	7.0	1	0	1	0
2014	L. Rodrigues Moura da Silva	8.0	2	1	0	0
2014	L. Rodrigues Moura da Silva	9.0	3	2	3	1
2014	L. Rodrigues Moura da Silva	11.0	2	0	2	1
2014	L. Rodrigues Moura da Silva	12.0	4	1	2	2
2014	L. Rodrigues Moura da Silva	14.0	1	0	0	0
2014	L. Rodrigues Moura da Silva	15.0	1	0	1	0
2014	L. Rodrigues Moura da Silva	16.0	1	0	0	0
2014	L. Rodrigues Moura da Silva	18.0	3	0	3	0
2014	L. Rodrigues Moura da Silva	20.0	3	0	2	2
2014	L. Rodrigues Moura da Silva	22.0	3	0	1	0
2014	L. Rodrigues Moura da Silva	23.0	2	0	0	0
2014	L. Rodrigues Moura da Silva	24.0	1	0	0	0
2014	L. Rodrigues Moura da Silva	25.0	2	0	0	0
2014	L. Rodrigues Moura da Silva	26.0	1	0	0	0
2014	L. Rodrigues Moura da Silva	27.0	1	0	0	0
2014	L. Rodrigues Moura da Silva	28.0	2	0	0	0
2014	L. Rodrigues Moura da Silva	29.0	3	0	0	0
2014	L. Rodrigues Moura da Silva	31.0	2	0	0	0
2014	L. Rodrigues Moura da Silva	34.0	1	0	0	0
2014	L. Rose	32.0	1	0	0	0
2014	L. Rose	34.0	1	0	0	0
2014	L. Rose	42.0	1	0	0	0
2014	L. Sané	7.0	1	1	0	0
2014	L. Sané	8.0	1	1	1	0
2014	L. Sané	9.0	1	1	0	0
2014	L. Sané	10.0	1	1	0	0
2014	L. Sané	11.0	2	2	0	0
2014	L. Sané	12.0	1	1	0	0
2014	L. Sané	13.0	1	1	1	1
2014	L. Sané	18.0	1	1	0	0
2014	L. Sané	27.0	1	0	1	0
2014	L. Traoré	7.0	1	1	1	0
2014	L. Traoré	9.0	1	0	1	0
2014	L. Traoré	11.0	1	0	1	1
2014	L. Traoré	12.0	2	1	1	0
2014	L. Traoré	16.0	1	0	0	0
2014	L. Traoré	18.0	2	0	1	0
2014	M. Albæk	22.0	1	0	0	0
2014	M. Albæk	23.0	1	0	0	0
2014	M. Albæk	27.0	2	0	2	0
2014	M. Albæk	30.0	1	0	0	0
2014	M. Aoas Correa	6.0	1	0	1	1
2014	M. Aoas Correa	7.0	1	1	1	1
2014	M. Aoas Correa	8.0	1	1	0	0
2014	M. Aoas Correa	18.0	1	0	1	0
2014	M. Aoas Correa	32.0	1	0	0	0
2014	M. Autret	12.0	1	0	1	1
2014	M. Autret	13.0	1	0	1	0
2014	M. Autret	15.0	1	0	1	0
2014	M. Autret	19.0	1	0	0	0
2014	M. Autret	21.0	1	0	0	0
2014	M. Autret	29.0	2	0	0	0
2014	M. Autret	34.0	2	0	1	0
2014	M. Autret	35.0	1	0	0	0
2014	M. Baca	34.0	1	0	0	0
2014	M. Barthelme	11.0	1	1	0	0
2014	M. Barthelme	12.0	1	0	0	0
2014	M. Barthelme	14.0	1	1	0	0
2014	M. Barthelme	16.0	1	0	0	0
2014	M. Barthelme	18.0	1	0	0	0
2014	M. Barthelme	23.0	1	0	1	0
2014	M. Barthelme	24.0	1	0	1	0
2014	M. Barthelme	25.0	1	0	0	0
2014	M. Barthelme	26.0	2	0	0	0
2014	M. Barthelme	28.0	3	0	0	0
2014	M. Barthelme	29.0	2	0	0	0
2014	M. Barthelme	30.0	2	0	0	0
2014	M. Barthelme	32.0	1	0	0	0
2014	M. Barthelme	35.0	1	0	0	0
2014	M. Basa	5.0	1	1	0	0
2014	M. Basa	7.0	1	1	0	0
2014	M. Basa	8.0	1	1	0	0
2014	M. Basa	9.0	1	1	0	0
2014	M. Basa	12.0	1	0	1	0
2014	M. Basa	13.0	4	3	0	0
2014	M. Basa	14.0	1	1	0	0
2014	M. Basa	15.0	2	1	1	0
2014	M. Basa	18.0	1	1	1	1
2014	M. Batshuayi	3.0	1	1	1	0
2014	M. Batshuayi	5.0	2	0	2	2
2014	M. Batshuayi	7.0	1	0	0	0
2014	M. Batshuayi	8.0	2	1	1	1
2014	M. Batshuayi	9.0	1	0	0	0
2014	M. Batshuayi	11.0	1	0	0	0
2014	M. Batshuayi	12.0	4	2	3	2
2014	M. Batshuayi	14.0	2	0	1	1
2014	M. Batshuayi	15.0	3	1	1	0
2014	M. Batshuayi	16.0	1	0	1	1
2014	M. Batshuayi	17.0	1	0	0	0
2014	M. Batshuayi	18.0	3	0	2	1
2014	M. Batshuayi	19.0	2	0	2	0
2014	M. Batshuayi	20.0	3	0	2	0
2014	M. Batshuayi	22.0	2	0	1	1
2014	M. Batshuayi	23.0	4	0	0	0
2014	M. Batshuayi	24.0	1	0	0	0
2014	M. Batshuayi	26.0	1	0	0	0
2014	M. Batshuayi	28.0	1	0	0	0
2014	M. Bisevac	10.0	3	2	0	0
2014	M. Bodmer	8.0	2	1	2	2
2014	M. Bodmer	12.0	1	1	0	0
2014	M. Bodmer	13.0	2	1	1	0
2014	M. Bodmer	18.0	1	0	0	0
2014	M. Bodmer	19.0	1	0	0	0
2014	M. Bodmer	47.0	1	0	0	0
2014	M. Braithwaite	6.0	1	0	1	1
2014	M. Braithwaite	8.0	2	1	2	1
2014	M. Braithwaite	9.0	1	1	0	0
2014	M. Braithwaite	10.0	1	0	0	0
2014	M. Braithwaite	11.0	3	2	1	0
2014	M. Braithwaite	12.0	6	3	2	0
2014	M. Braithwaite	13.0	1	0	0	0
2014	M. Braithwaite	14.0	4	2	0	0
2014	M. Braithwaite	15.0	2	1	1	0
2014	M. Braithwaite	16.0	3	0	2	0
2014	M. Braithwaite	17.0	4	0	4	1
2014	M. Braithwaite	18.0	3	0	3	1
2014	M. Braithwaite	19.0	3	0	1	1
2014	M. Braithwaite	20.0	2	0	1	0
2014	M. Braithwaite	21.0	2	0	1	0
2014	M. Braithwaite	23.0	3	0	1	0
2014	M. Braithwaite	24.0	4	0	1	0
2014	M. Braithwaite	25.0	4	0	1	0
2014	M. Braithwaite	26.0	2	0	1	0
2014	M. Braithwaite	27.0	2	0	0	0
2014	M. Braithwaite	28.0	2	0	1	1
2014	M. Braithwaite	29.0	3	0	2	0
2014	M. Braithwaite	30.0	1	0	1	0
2014	M. Braithwaite	31.0	4	0	1	0
2014	M. Braithwaite	32.0	1	0	0	0
2014	M. Braithwaite	33.0	3	0	0	0
2014	M. Braithwaite	34.0	1	0	0	0
2014	M. Braithwaite	36.0	1	0	0	0
2014	M. Braithwaite	39.0	1	0	0	0
2014	M. Braithwaite	40.0	1	0	0	0
2014	M. Braithwaite	48.0	1	0	0	0
2014	M. Cabelino Andrade	5.0	1	1	1	1
2014	M. Cabelino Andrade	17.0	1	0	1	1
2014	M. Cabelino Andrade	21.0	1	0	0	0
2014	M. Cabelino Andrade	28.0	1	0	0	0
2014	M. Cabelino Andrade	36.0	1	0	1	1
2014	M. Cornet	4.0	1	1	0	0
2014	M. Cornet	15.0	2	0	1	0
2014	M. Cornet	20.0	1	0	0	0
2014	M. Cornet	24.0	1	0	0	0
2014	M. Cornet	29.0	1	0	0	0
2014	M. Coutadeur	21.0	1	0	1	0
2014	M. Coutadeur	24.0	1	0	0	0
2014	M. Coutadeur	27.0	3	0	0	0
2014	M. Coutadeur	29.0	1	0	0	0
2014	M. Coutadeur	30.0	1	0	0	0
2014	M. Coutadeur	31.0	1	0	0	0
2014	M. Dabo	26.0	1	0	0	0
2014	M. Dabo	28.0	2	0	0	0
2014	M. Dabo	29.0	1	0	1	0
2014	M. Dabo	30.0	1	0	0	0
2014	M. Dabo	32.0	1	0	0	0
2014	M. Dabo	35.0	1	0	1	0
2014	M. de Carvalho	6.0	1	0	1	1
2014	M. de Carvalho	8.0	1	1	1	0
2014	M. de Carvalho	9.0	1	1	0	0
2014	M. de Carvalho	12.0	1	0	0	0
2014	M. de Carvalho	13.0	1	1	0	0
2014	M. de Carvalho	15.0	1	0	0	0
2014	M. de Carvalho	18.0	1	0	1	0
2014	M. Deplagne	12.0	1	0	0	0
2014	M. Deplagne	17.0	1	0	0	0
2014	M. Deplagne	23.0	1	0	1	0
2014	M. Deplagne	26.0	2	0	1	0
2014	M. Deplagne	30.0	1	0	0	0
2014	M. Deplagne	31.0	1	0	0	0
2014	M. Deplagne	34.0	1	0	1	0
2014	M. Deplagne	41.0	1	0	0	0
2014	M. Diallo	7.0	3	3	0	0
2014	M. Diallo	8.0	2	1	2	1
2014	M. Diallo	9.0	1	1	0	0
2014	M. Diallo	10.0	2	2	0	0
2014	M. Diallo	11.0	2	2	1	0
2014	M. Diallo	13.0	4	3	0	0
2014	M. Diallo	14.0	1	0	0	0
2014	M. Diallo	15.0	1	1	1	0
2014	M. Diallo	16.0	1	1	0	0
2014	M. Diallo	17.0	1	1	0	0
2014	M. Diallo	19.0	1	0	0	0
2014	M. Diallo	24.0	1	0	0	0
2014	M. Diallo	26.0	3	0	0	0
2014	M. Diallo	27.0	1	0	0	0
2014	M. Diallo	28.0	1	0	1	0
2014	M. Diallo	32.0	1	0	0	0
2014	M. Duhamel	5.0	4	1	3	2
2014	M. Duhamel	6.0	1	1	0	0
2014	M. Duhamel	7.0	2	1	1	0
2014	M. Duhamel	8.0	2	2	1	0
2014	M. Duhamel	9.0	2	1	1	0
2014	M. Duhamel	10.0	2	1	1	1
2014	M. Duhamel	11.0	3	2	0	0
2014	M. Duhamel	12.0	7	4	3	3
2014	M. Duhamel	13.0	3	1	0	0
2014	M. Duhamel	14.0	3	1	0	0
2014	M. Duhamel	15.0	4	0	0	0
2014	M. Duhamel	16.0	2	0	1	0
2014	M. Duhamel	17.0	5	0	3	2
2014	M. Duhamel	18.0	3	0	0	0
2014	M. Duhamel	19.0	3	0	1	0
2014	M. Duhamel	20.0	1	0	0	0
2014	M. Duhamel	21.0	2	0	1	0
2014	M. Duhamel	22.0	4	0	4	1
2014	M. Duhamel	23.0	6	0	3	0
2014	M. Duhamel	24.0	3	0	2	0
2014	M. Duhamel	25.0	3	0	1	1
2014	M. Duhamel	27.0	3	0	1	0
2014	M. Duhamel	28.0	1	0	0	0
2014	M. Duhamel	29.0	2	0	0	0
2014	M. Duhamel	32.0	1	0	0	0
2014	M. Duhamel	33.0	1	0	0	0
2014	M. Erding	2.0	1	1	1	1
2014	M. Erding	7.0	1	0	1	1
2014	M. Erding	8.0	1	1	1	0
2014	M. Erding	9.0	2	1	1	0
2014	M. Erding	10.0	2	2	1	1
2014	M. Erding	11.0	3	2	2	0
2014	M. Erding	12.0	5	3	3	1
2014	M. Erding	13.0	1	0	1	0
2014	M. Erding	14.0	2	2	0	0
2014	M. Erding	15.0	4	0	3	0
2014	M. Erding	16.0	2	1	0	0
2014	M. Erding	17.0	4	0	3	2
2014	M. Erding	18.0	2	0	0	0
2014	M. Erding	19.0	1	0	1	0
2014	M. Erding	20.0	1	0	1	1
2014	M. Erding	23.0	1	0	1	1
2014	M. Erding	24.0	1	0	1	0
2014	M. Erding	26.0	3	0	1	0
2014	M. Erding	29.0	2	0	0	0
2014	M. Erding	35.0	1	0	0	0
2014	M. Ferreira Filho	13.0	1	1	1	0
2014	M. Ferreira Filho	14.0	2	0	0	0
2014	M. Ferreira Filho	15.0	1	0	0	0
2014	M. Ferreira Filho	16.0	1	0	1	1
2014	M. Ferreira Filho	17.0	1	0	0	0
2014	M. Ferreira Filho	22.0	1	0	0	0
2014	M. Ferreira Filho	23.0	2	0	1	0
2014	M. Ferreira Filho	24.0	1	0	0	0
2014	M. Ferreira Filho	26.0	2	0	0	0
2014	M. Ferreira Filho	28.0	1	0	0	0
2014	M. Ferreira Filho	29.0	3	0	0	0
2014	M. Ferreira Filho	30.0	3	0	1	0
2014	M. Ferreira Filho	32.0	2	0	1	0
2014	M. Ferreira Filho	36.0	1	0	0	0
2014	M. Ferreira Filho	37.0	1	0	0	0
2014	M. Ferreira Filho	39.0	1	0	0	0
2014	M. Fofana	8.0	1	1	0	0
2014	M. Fofana	9.0	2	2	0	0
2014	M. Frey	6.0	1	0	1	1
2014	M. Frey	11.0	1	1	0	0
2014	M. Frey	14.0	4	2	2	1
2014	M. Frey	15.0	2	0	1	0
2014	M. Frey	18.0	1	0	1	0
2014	M. Frey	26.0	1	0	0	0
2014	M. Frey	28.0	1	0	1	0
2014	M. Frey	29.0	1	0	0	0
2014	M. Frey	30.0	1	0	0	0
2014	M. Gonalons	7.0	2	2	1	0
2014	M. Gonalons	9.0	1	1	0	0
2014	M. Gonalons	10.0	1	1	0	0
2014	M. Gonalons	12.0	3	1	1	1
2014	M. Gonalons	14.0	1	1	0	0
2014	M. Gonalons	15.0	1	1	0	0
2014	M. Gonalons	16.0	1	1	0	0
2014	M. Gonalons	25.0	1	0	0	0
2014	M. Gonalons	26.0	2	0	0	0
2014	M. Gonalons	27.0	1	0	0	0
2014	M. Gonalons	28.0	1	0	0	0
2014	M. Gonalons	29.0	1	0	0	0
2014	M. Gonalons	30.0	4	0	0	0
2014	M. Gradel	6.0	1	0	1	1
2014	M. Gradel	7.0	2	0	2	2
2014	M. Gradel	8.0	3	0	2	2
2014	M. Gradel	9.0	3	0	1	1
2014	M. Gradel	10.0	2	1	2	2
2014	M. Gradel	11.0	2	0	1	1
2014	M. Gradel	12.0	7	0	5	4
2014	M. Gradel	13.0	2	0	0	0
2014	M. Gradel	14.0	2	0	1	1
2014	M. Gradel	15.0	6	0	4	0
2014	M. Gradel	16.0	1	0	0	0
2014	M. Gradel	17.0	6	0	3	0
2014	M. Gradel	18.0	2	0	1	0
2014	M. Gradel	19.0	4	0	0	0
2014	M. Gradel	20.0	4	1	0	0
2014	M. Gradel	21.0	1	0	1	0
2014	M. Gradel	22.0	1	0	0	0
2014	M. Gradel	23.0	6	0	3	1
2014	M. Gradel	24.0	4	0	3	1
2014	M. Gradel	25.0	8	0	2	0
2014	M. Gradel	26.0	5	0	0	0
2014	M. Gradel	27.0	6	0	1	1
2014	M. Gradel	28.0	10	0	2	0
2014	M. Gradel	29.0	2	0	0	0
2014	M. Gradel	30.0	3	0	1	0
2014	M. Gradel	31.0	2	0	0	0
2014	M. Gradel	32.0	3	0	1	0
2014	M. Gradel	33.0	2	0	2	0
2014	M. Gradel	34.0	1	0	0	0
2014	M. Gradel	35.0	1	0	0	0
2014	M. Habibou	3.0	1	0	1	1
2014	M. Habibou	7.0	1	0	1	1
2014	M. Habibou	8.0	1	0	0	0
2014	M. Habibou	9.0	3	3	1	1
2014	M. Habibou	12.0	1	1	1	0
2014	M. Habibou	13.0	1	0	0	0
2014	M. Habibou	14.0	1	0	0	0
2014	M. Habibou	15.0	1	0	1	0
2014	M. Habibou	16.0	1	0	1	0
2014	M. Habibou	17.0	1	0	1	0
2014	M. Habibou	20.0	2	0	0	0
2014	M. Habibou	23.0	1	0	0	0
2014	M. Habibou	25.0	2	0	1	0
2014	M. Habibou	27.0	1	0	0	0
2014	M. Habibou	33.0	1	0	1	0
2014	M. Lemina	3.0	1	1	1	1
2014	M. Lemina	9.0	1	1	0	0
2014	M. Lemina	12.0	2	2	1	1
2014	M. Lemina	15.0	1	1	0	0
2014	M. Lemina	16.0	1	0	1	0
2014	M. Lemina	20.0	1	0	0	0
2014	M. Lemina	26.0	1	0	0	0
2014	M. Lemina	28.0	1	0	0	0
2014	M. Lemina	33.0	1	0	1	0
2014	M. Maiga	5.0	1	0	1	1
2014	M. Maiga	8.0	1	0	0	0
2014	M. Maiga	9.0	2	1	0	0
2014	M. Maiga	10.0	5	5	0	0
2014	M. Maiga	11.0	2	2	2	1
2014	M. Maiga	12.0	3	0	3	3
2014	M. Maiga	14.0	2	1	1	1
2014	M. Maiga	15.0	1	1	1	0
2014	M. Maiga	16.0	2	0	1	0
2014	M. Maiga	17.0	2	1	1	0
2014	M. Maiga	18.0	4	0	2	0
2014	M. Maiga	19.0	1	1	0	0
2014	M. Maiga	20.0	2	0	2	0
2014	M. Maiga	21.0	1	0	1	1
2014	M. Maiga	22.0	1	0	0	0
2014	M. Maiga	23.0	2	0	2	1
2014	M. Maiga	24.0	2	0	1	1
2014	M. Maiga	25.0	1	0	0	0
2014	M. Maiga	26.0	2	0	1	0
2014	M. Maiga	27.0	2	0	2	0
2014	M. Maiga	28.0	2	0	0	0
2014	M. Maiga	29.0	3	0	0	0
2014	M. Maiga	30.0	1	0	0	0
2014	M. Maiga	31.0	2	0	1	0
2014	M. Martin	11.0	1	0	1	0
2014	M. Martin	24.0	1	0	0	0
2014	M. Martin	26.0	1	0	0	0
2014	M. Martin	27.0	1	0	0	0
2014	M. Martin	30.0	1	0	0	0
2014	M. Mesquita Lopes	3.0	1	0	1	1
2014	M. Mesquita Lopes	7.0	2	0	2	0
2014	M. Mesquita Lopes	12.0	1	0	1	0
2014	M. Mesquita Lopes	14.0	1	0	0	0
2014	M. Mesquita Lopes	15.0	1	1	0	0
2014	M. Mesquita Lopes	17.0	3	1	1	1
2014	M. Mesquita Lopes	18.0	1	0	0	0
2014	M. Mesquita Lopes	19.0	1	0	1	0
2014	M. Mesquita Lopes	20.0	3	0	1	1
2014	M. Mesquita Lopes	21.0	1	0	1	0
2014	M. Mesquita Lopes	22.0	2	0	1	0
2014	M. Mesquita Lopes	23.0	2	0	0	0
2014	M. Mesquita Lopes	25.0	1	0	0	0
2014	M. Mesquita Lopes	26.0	1	0	0	0
2014	M. Mesquita Lopes	27.0	4	0	3	0
2014	M. Mesquita Lopes	28.0	3	0	1	0
2014	M. Mesquita Lopes	29.0	3	0	1	0
2014	M. Mesquita Lopes	30.0	2	0	0	0
2014	M. Mesquita Lopes	32.0	2	0	2	0
2014	M. Mesquita Lopes	33.0	1	0	0	0
2014	M. Mostefa	3.0	1	1	1	1
2014	M. Mostefa	8.0	2	2	1	0
2014	M. Mostefa	10.0	1	1	1	0
2014	M. Mostefa	11.0	2	2	2	0
2014	M. Mostefa	12.0	1	1	0	0
2014	M. Mostefa	24.0	1	0	1	0
2014	M. Mostefa	26.0	4	0	1	0
2014	M. Mostefa	27.0	1	0	0	0
2014	M. Mostefa	29.0	2	0	1	0
2014	M. Mostefa	37.0	1	0	0	0
2014	M. N'Diaye	26.0	1	0	0	0
2014	M. N'Doye	23.0	1	0	0	0
2014	M. N'Doye	27.0	1	0	0	0
2014	M. N'Doye	28.0	1	0	0	0
2014	M. Ninkovic	11.0	1	1	0	0
2014	M. Ninkovic	12.0	1	1	0	0
2014	M. Ninkovic	19.0	2	0	0	0
2014	M. Ninkovic	20.0	1	0	0	0
2014	M. Ninkovic	31.0	1	0	0	0
2014	M. Peybernes	14.0	1	0	1	0
2014	M. Planus	7.0	1	0	1	1
2014	M. Poundje	24.0	1	0	0	0
2014	M. Poundje	26.0	1	0	0	0
2014	M. Poundje	31.0	1	0	1	1
2014	M. Sall	6.0	1	1	1	1
2014	M. Sall	8.0	2	2	0	0
2014	M. Sall	9.0	1	1	0	0
2014	M. Sall	10.0	1	1	0	0
2014	M. Sall	11.0	2	2	0	0
2014	M. Sall	12.0	2	2	0	0
2014	M. Sall	13.0	2	2	1	0
2014	M. Sall	24.0	1	0	0	0
2014	M. Sall	31.0	1	0	0	0
2014	M. Sall	36.0	1	0	0	0
2014	M. Sanson	3.0	1	0	1	1
2014	M. Sanson	6.0	1	0	1	1
2014	M. Sanson	7.0	1	0	1	0
2014	M. Sanson	9.0	1	1	0	0
2014	M. Sanson	11.0	1	0	1	1
2014	M. Sanson	12.0	1	0	0	0
2014	M. Sanson	14.0	1	1	0	0
2014	M. Sanson	15.0	3	0	0	0
2014	M. Sanson	19.0	2	0	2	1
2014	M. Sanson	21.0	3	0	2	0
2014	M. Sanson	22.0	3	0	3	1
2014	M. Sanson	23.0	1	0	0	0
2014	M. Sanson	24.0	5	0	0	0
2014	M. Sanson	25.0	1	0	1	0
2014	M. Sanson	26.0	4	0	2	0
2014	M. Sanson	27.0	3	0	1	0
2014	M. Sanson	28.0	1	0	0	0
2014	M. Sanson	29.0	1	0	1	0
2014	M. Sanson	31.0	1	0	1	1
2014	M. Sanson	32.0	4	0	0	0
2014	M. Sanson	33.0	4	0	0	0
2014	M. Sanson	34.0	1	0	0	0
2014	M. Sanson	35.0	1	0	0	0
2014	M. Sanson	43.0	1	0	1	0
2014	M. Sougou	4.0	2	1	1	0
2014	M. Sougou	5.0	1	0	1	1
2014	M. Sougou	8.0	1	1	1	1
2014	M. Sougou	12.0	1	1	1	0
2014	M. Sougou	13.0	1	1	0	0
2014	M. Sougou	14.0	1	1	0	0
2014	M. Sougou	15.0	1	0	0	0
2014	M. Sougou	19.0	2	0	0	0
2014	M. Sougou	23.0	2	0	0	0
2014	M. Sougou	24.0	1	0	1	0
2014	M. Sougou	25.0	1	0	0	0
2014	M. Sougou	41.0	1	0	0	0
