"id","sqw_player_id","sqw_team_id","start_x","start_y","end_x","end_y","pass_type","mins","secs","minsec","throw_in","assist","long_ball","through_ball","headed","created_at","updated_at","sqw_game_id"
3245072,3238,131,22.2,84.6,22.2,37.2,"completed",38,7,2287,f,f,t,f,f,"2016-07-16 14:04:21.34669","2016-07-16 14:04:21.34669",11587
3245075,3238,131,36.5,77.9,45.1,55.4,"completed",37,24,2244,f,f,f,f,f,"2016-07-16 14:04:21.362368","2016-07-16 14:04:21.362368",11587
3245085,3238,131,22.6,69.9,33.8,55.4,"completed",35,48,2148,f,f,f,f,f,"2016-07-16 14:04:21.413298","2016-07-16 14:04:21.413298",11587
3245088,3238,131,42.3,73.8,49.4,59.7,"completed",35,7,2107,f,f,f,f,f,"2016-07-16 14:04:21.427753","2016-07-16 14:04:21.427753",11587
3245091,3238,131,23.4,71.8,47.6,79.5,"failed",39,4,2344,f,f,t,f,f,"2016-07-16 14:04:21.441873","2016-07-16 14:04:21.441873",11587
3245108,3238,131,41.7,87.3,68.9,64,"completed",44,23,2663,f,f,t,f,f,"2016-07-16 14:04:21.537222","2016-07-16 14:04:21.537222",11587
3245149,3238,131,22.9,72,66.1,98.7,"completed",40,50,2450,f,f,t,f,f,"2016-07-16 14:04:21.746694","2016-07-16 14:04:21.746694",11587
3245153,3238,131,32.3,68.3,40.1,59.9,"completed",40,36,2436,f,f,f,f,t,"2016-07-16 14:04:21.766428","2016-07-16 14:04:21.766428",11587
3245154,3238,131,51,75.6,97.4,73.8,"completed",40,17,2417,f,t,t,f,f,"2016-07-16 14:04:21.77154","2016-07-16 14:04:21.77154",11587
3245168,3238,131,42.6,97.1,56.9,84.8,"failed",41,23,2483,f,f,f,f,f,"2016-07-16 14:04:21.847321","2016-07-16 14:04:21.847321",11587
3245173,3238,131,32.4,65,34.4,32.5,"completed",49,58,2998,f,f,f,f,f,"2016-07-16 14:04:21.874255","2016-07-16 14:04:21.874255",11587
3245183,3238,131,41,71.4,44.7,73.8,"completed",47,31,2851,f,f,f,f,f,"2016-07-16 14:04:21.925183","2016-07-16 14:04:21.925183",11587
3245193,3238,131,33.5,81,47.3,78.5,"completed",46,39,2799,f,f,f,f,f,"2016-07-16 14:04:21.974432","2016-07-16 14:04:21.974432",11587
3245199,3238,131,33.7,79.7,32.2,41.3,"completed",46,26,2786,f,f,f,f,f,"2016-07-16 14:04:22.006564","2016-07-16 14:04:22.006564",11587
3245237,3238,131,28.5,97.5,40.5,97.5,"completed",53,57,3237,f,f,f,f,f,"2016-07-16 14:04:22.215835","2016-07-16 14:04:22.215835",11587
3245239,3238,131,39.7,85.4,9.3,58.3,"completed",53,48,3228,f,f,t,f,f,"2016-07-16 14:04:22.226176","2016-07-16 14:04:22.226176",11587
3245241,3238,131,44.1,67.5,43.4,75,"completed",53,40,3220,f,f,f,f,f,"2016-07-16 14:04:22.235528","2016-07-16 14:04:22.235528",11587
3245257,3238,131,44.5,73.8,57,63,"completed",51,37,3097,f,f,f,f,f,"2016-07-16 14:04:22.332207","2016-07-16 14:04:22.332207",11587
3245263,3238,131,41.9,68.9,40.2,34.2,"completed",51,18,3078,f,f,f,f,f,"2016-07-16 14:04:22.362503","2016-07-16 14:04:22.362503",11587
3245269,3238,131,38.2,75.6,35.4,33.3,"completed",51,1,3061,f,f,f,f,f,"2016-07-16 14:04:22.392345","2016-07-16 14:04:22.392345",11587
3245328,3238,131,29.8,74.6,31.5,88.3,"completed",62,49,3769,f,f,f,f,f,"2016-07-16 14:04:22.723782","2016-07-16 14:04:22.723782",11587
3245365,3238,131,24.4,62.6,29.2,32.7,"completed",68,18,4098,f,f,f,f,f,"2016-07-16 14:04:22.931505","2016-07-16 14:04:22.931505",11587
3245373,3238,131,40.8,76.5,71.4,97.1,"failed",68,27,4107,f,f,t,f,f,"2016-07-16 14:04:22.977726","2016-07-16 14:04:22.977726",11587
3245377,3238,131,31.8,67.7,41.7,80.8,"completed",74,54,4494,f,f,f,f,f,"2016-07-16 14:04:23.000569","2016-07-16 14:04:23.000569",11587
3245388,3238,131,45.6,73.2,43.9,43,"completed",73,0,4380,f,f,f,f,f,"2016-07-16 14:04:23.060168","2016-07-16 14:04:23.060168",11587
3245416,3238,131,42.8,80.5,74.7,72,"failed",70,5,4205,f,f,t,f,f,"2016-07-16 14:04:23.199795","2016-07-16 14:04:23.199795",11587
3245420,3238,131,41.9,75.6,46.5,94,"completed",79,20,4760,f,f,f,f,f,"2016-07-16 14:04:23.219598","2016-07-16 14:04:23.219598",11587
3245436,3238,131,30.3,61.3,29.8,38.9,"completed",77,40,4660,f,f,f,f,f,"2016-07-16 14:04:23.306768","2016-07-16 14:04:23.306768",11587
3245446,3238,131,17.8,35,13.9,28,"completed",76,11,4571,f,f,f,f,f,"2016-07-16 14:04:23.366871","2016-07-16 14:04:23.366871",11587
3245459,3238,131,39.3,74.4,41.7,30.3,"completed",83,6,4986,f,f,f,f,f,"2016-07-16 14:04:23.444497","2016-07-16 14:04:23.444497",11587
3245480,3238,131,54.4,68.7,78.1,92.8,"completed",89,20,5360,f,f,f,f,f,"2016-07-16 14:04:23.558305","2016-07-16 14:04:23.558305",11587
3245485,3238,131,55.4,72.6,63.7,97.5,"completed",88,19,5299,f,f,f,f,f,"2016-07-16 14:04:23.586304","2016-07-16 14:04:23.586304",11587
3245500,3238,131,75.9,44.6,88.2,82,"completed",85,48,5148,f,f,f,f,f,"2016-07-16 14:04:23.669762","2016-07-16 14:04:23.669762",11587
3245522,3238,131,73.3,53,79.2,67.3,"completed",90,0,5620,f,f,f,f,f,"2016-07-16 14:04:23.789739","2016-07-16 14:04:23.789739",11587
3245532,3238,131,58.7,82.8,73.3,61.5,"completed",90,0,5537,f,f,f,f,f,"2016-07-16 14:04:23.846982","2016-07-16 14:04:23.846982",11587
3249273,3238,131,43.6,66.2,46.7,55.4,"completed",4,33,273,f,f,f,f,t,"2016-07-16 14:04:49.115381","2016-07-16 14:04:49.115381",11592
3249296,3238,131,41.3,71.4,92.2,63.8,"failed",2,16,136,f,f,t,f,f,"2016-07-16 14:04:49.248337","2016-07-16 14:04:49.248337",11592
3249322,3238,131,41,79.1,57.7,78.1,"completed",7,13,433,f,f,f,f,f,"2016-07-16 14:04:49.385313","2016-07-16 14:04:49.385313",11592
3249327,3238,131,35.9,84.6,36.8,40.1,"completed",6,56,416,f,f,f,f,f,"2016-07-16 14:04:49.412306","2016-07-16 14:04:49.412306",11592
3249332,3238,131,38,73,58.7,96.9,"completed",6,32,392,f,f,f,f,f,"2016-07-16 14:04:49.439128","2016-07-16 14:04:49.439128",11592
3249337,3238,131,25.2,70.3,28.6,37,"completed",6,22,382,f,f,f,f,f,"2016-07-16 14:04:49.465067","2016-07-16 14:04:49.465067",11592
3249349,3238,131,54.7,64.6,74.7,2.1,"completed",14,50,890,f,f,t,f,f,"2016-07-16 14:04:49.530037","2016-07-16 14:04:49.530037",11592
3249354,3238,131,59.6,62.4,79.9,39.7,"completed",14,12,852,f,f,f,f,f,"2016-07-16 14:04:49.553512","2016-07-16 14:04:49.553512",11592
3249368,3238,131,44.9,76.9,60.6,97.7,"completed",12,45,765,f,f,f,f,f,"2016-07-16 14:04:49.633438","2016-07-16 14:04:49.633438",11592
3249370,3238,131,45.4,68.9,52.4,64.2,"completed",12,41,761,f,f,f,f,f,"2016-07-16 14:04:49.64681","2016-07-16 14:04:49.64681",11592
3249388,3238,131,41.5,64.8,64.3,97.5,"completed",11,36,696,f,f,t,f,f,"2016-07-16 14:04:49.737059","2016-07-16 14:04:49.737059",11592
3249398,3238,131,34.3,64.9,13.1,53,"completed",10,54,654,f,f,f,f,f,"2016-07-16 14:04:49.789991","2016-07-16 14:04:49.789991",11592
3249405,3238,131,16.9,83.5,5.6,56.5,"completed",10,35,635,f,f,f,f,f,"2016-07-16 14:04:49.827286","2016-07-16 14:04:49.827286",11592
3249423,3238,131,37.2,67.8,51.7,95.4,"completed",19,55,1195,f,f,f,f,f,"2016-07-16 14:04:49.929423","2016-07-16 14:04:49.929423",11592
3249455,3238,131,21,74.2,32.4,70.3,"completed",16,53,1013,f,f,f,f,f,"2016-07-16 14:04:50.101675","2016-07-16 14:04:50.101675",11592
3249475,3238,131,56.8,63.6,52.5,45.6,"completed",15,15,915,f,f,f,f,f,"2016-07-16 14:04:50.214187","2016-07-16 14:04:50.214187",11592
3249490,3238,131,53.6,69.9,71.4,93.8,"completed",24,53,1493,f,f,f,f,f,"2016-07-16 14:04:50.29431","2016-07-16 14:04:50.29431",11592
3249497,3238,131,43.6,64.4,39.7,38.2,"completed",24,36,1476,f,f,f,f,f,"2016-07-16 14:04:50.331981","2016-07-16 14:04:50.331981",11592
3249524,3238,131,25.9,89.1,37.6,77.1,"completed",22,35,1355,f,f,f,f,f,"2016-07-16 14:04:50.481603","2016-07-16 14:04:50.481603",11592
3249530,3238,131,17.7,63,31.5,97.5,"completed",21,6,1266,f,f,f,f,f,"2016-07-16 14:04:50.511889","2016-07-16 14:04:50.511889",11592
3249545,3238,131,35.3,75.6,34.9,39.8,"completed",20,13,1213,f,f,f,f,f,"2016-07-16 14:04:50.592604","2016-07-16 14:04:50.592604",11592
3249549,3238,131,18.1,49.7,23.6,64.7,"failed",23,30,1410,f,f,f,f,t,"2016-07-16 14:04:50.61683","2016-07-16 14:04:50.61683",11592
3249552,3238,131,42,82.4,48.7,27.8,"failed",22,54,1374,f,f,t,f,f,"2016-07-16 14:04:50.631846","2016-07-16 14:04:50.631846",11592
3249553,3238,131,32.3,88.4,42.3,86.8,"failed",22,47,1367,f,f,f,f,f,"2016-07-16 14:04:50.63612","2016-07-16 14:04:50.63612",11592
3249560,3238,131,40.8,87.7,55.1,79.3,"completed",30,0,1800,f,f,f,f,f,"2016-07-16 14:04:50.672781","2016-07-16 14:04:50.672781",11592
3249566,3238,131,43.2,65,55.5,62.4,"completed",29,13,1753,f,f,f,f,f,"2016-07-16 14:04:50.714266","2016-07-16 14:04:50.714266",11592
3249583,3238,131,46.4,67.1,62.8,97.5,"completed",26,45,1605,f,f,f,f,f,"2016-07-16 14:04:50.79968","2016-07-16 14:04:50.79968",11592
3249586,3238,131,35,68.6,47.9,66.4,"completed",26,35,1595,f,f,f,f,f,"2016-07-16 14:04:50.817773","2016-07-16 14:04:50.817773",11592
3249613,3238,131,35.2,63,41.3,100,"failed",28,5,1685,f,f,f,f,t,"2016-07-16 14:04:50.962029","2016-07-16 14:04:50.962029",11592
3249623,3238,131,42.3,82.8,61.7,74.2,"completed",34,28,2068,f,f,f,f,f,"2016-07-16 14:04:51.015994","2016-07-16 14:04:51.015994",11592
3249625,3238,131,22.6,83.7,22.6,49.5,"completed",34,14,2054,f,f,f,f,f,"2016-07-16 14:04:51.026697","2016-07-16 14:04:51.026697",11592
3249663,3238,131,32.9,94,35.8,94.6,"failed",33,56,2036,f,f,f,f,f,"2016-07-16 14:04:51.237851","2016-07-16 14:04:51.237851",11592
3249686,3238,131,19,52.4,33.7,65.2,"completed",37,50,2270,f,f,f,f,f,"2016-07-16 14:04:51.364274","2016-07-16 14:04:51.364274",11592
3249694,3238,131,56.2,71.4,72.2,72,"completed",36,44,2204,f,f,f,f,f,"2016-07-16 14:04:51.406211","2016-07-16 14:04:51.406211",11592
3249705,3238,131,47.1,64.8,43.5,34,"completed",36,4,2164,f,f,f,f,f,"2016-07-16 14:04:51.463688","2016-07-16 14:04:51.463688",11592
3249714,3238,131,32.5,90.5,43.9,82.8,"completed",44,23,2663,f,f,f,f,f,"2016-07-16 14:04:51.510184","2016-07-16 14:04:51.510184",11592
3249748,3238,131,54.3,66.2,59.1,40.5,"completed",40,12,2412,f,f,f,f,f,"2016-07-16 14:04:51.704033","2016-07-16 14:04:51.704033",11592
3249750,3238,131,30.5,96.2,76.1,69.4,"failed",43,55,2635,f,f,t,f,f,"2016-07-16 14:04:51.716398","2016-07-16 14:04:51.716398",11592
3249776,3238,131,53.9,64.6,39.7,58.9,"completed",49,16,2956,f,f,f,f,f,"2016-07-16 14:04:51.86502","2016-07-16 14:04:51.86502",11592
3249780,3238,131,37.9,87.3,79.5,79.9,"completed",49,1,2941,f,f,t,f,f,"2016-07-16 14:04:51.884467","2016-07-16 14:04:51.884467",11592
3249797,3238,131,31.1,81.6,55.5,99.5,"completed",45,27,2727,f,f,f,f,f,"2016-07-16 14:04:51.979859","2016-07-16 14:04:51.979859",11592
3249806,3238,131,40.4,90.2,92.7,100,"failed",49,27,2967,f,f,t,f,f,"2016-07-16 14:04:52.028451","2016-07-16 14:04:52.028451",11592
3249838,3238,131,41.7,89.7,13.6,62.2,"completed",50,1,3001,f,f,t,f,f,"2016-07-16 14:04:52.208541","2016-07-16 14:04:52.208541",11592
3249864,3238,131,46.9,57.7,56.6,71.8,"completed",57,19,3439,f,f,f,f,f,"2016-07-16 14:04:52.358752","2016-07-16 14:04:52.358752",11592
3249876,3238,131,30.7,84,41.6,94.9,"completed",55,36,3336,f,f,f,f,f,"2016-07-16 14:04:52.420671","2016-07-16 14:04:52.420671",11592
3249889,3238,131,22.5,62.3,34.5,68.4,"failed",56,49,3409,f,f,f,f,f,"2016-07-16 14:04:52.49089","2016-07-16 14:04:52.49089",11592
3249897,3238,131,43.9,71.3,55.9,66.7,"completed",64,51,3891,f,f,f,f,f,"2016-07-16 14:04:52.531798","2016-07-16 14:04:52.531798",11592
3249927,3238,131,30.7,78.7,36.9,68.7,"completed",69,19,4159,f,f,f,f,f,"2016-07-16 14:04:52.687024","2016-07-16 14:04:52.687024",11592
3249957,3238,131,23.8,90.1,31.9,38.5,"completed",65,19,3919,f,f,t,f,f,"2016-07-16 14:04:52.848641","2016-07-16 14:04:52.848641",11592
3249972,3238,131,58.7,79.1,77.4,19,"failed",65,44,3944,f,f,t,f,f,"2016-07-16 14:04:52.933177","2016-07-16 14:04:52.933177",11592
3249982,3238,131,44.6,66.7,61,91.4,"completed",73,17,4397,f,f,f,f,f,"2016-07-16 14:04:52.999877","2016-07-16 14:04:52.999877",11592
3250000,3238,131,40.9,72,38.7,39.9,"completed",70,40,4240,f,f,f,f,f,"2016-07-16 14:04:53.096154","2016-07-16 14:04:53.096154",11592
3250003,3238,131,33.9,81.4,58,97.7,"completed",70,23,4223,f,f,f,f,f,"2016-07-16 14:04:53.113402","2016-07-16 14:04:53.113402",11592
3250006,3238,131,28.5,52.3,39.3,61.3,"completed",70,17,4217,f,f,f,f,f,"2016-07-16 14:04:53.130721","2016-07-16 14:04:53.130721",11592
3250017,3238,131,58,76.9,94.2,92.7,"failed",70,50,4250,f,f,t,f,f,"2016-07-16 14:04:53.19207","2016-07-16 14:04:53.19207",11592
3250071,3238,131,28.5,74.2,37.2,69.1,"completed",81,57,4917,f,f,f,f,f,"2016-07-16 14:04:53.506092","2016-07-16 14:04:53.506092",11592
3250087,3238,131,39.4,70.9,62.1,96.1,"failed",81,49,4909,f,f,f,f,f,"2016-07-16 14:04:53.597676","2016-07-16 14:04:53.597676",11592
3250142,3238,131,42.7,67.6,55.3,89,"completed",90,0,5432,f,f,f,f,f,"2016-07-16 14:04:53.89803","2016-07-16 14:04:53.89803",11592
3257800,3238,131,31.2,78.3,44.5,96.9,"completed",3,30,210,f,f,f,f,f,"2016-07-16 14:05:45.52954","2016-07-16 14:05:45.52954",11601
3257806,3238,131,46.5,61.1,78.2,16.2,"completed",2,15,135,f,f,t,f,f,"2016-07-16 14:05:45.553875","2016-07-16 14:05:45.553875",11601
3257811,3238,131,40,67.5,45.4,73.4,"completed",2,0,120,f,f,f,f,f,"2016-07-16 14:05:45.574369","2016-07-16 14:05:45.574369",11601
3257825,3238,131,36.7,71.3,35.3,35.6,"completed",0,16,16,f,f,f,f,f,"2016-07-16 14:05:45.631211","2016-07-16 14:05:45.631211",11601
3257827,3238,131,35,59.7,30.7,38.2,"completed",0,7,7,f,f,f,f,f,"2016-07-16 14:05:45.639388","2016-07-16 14:05:45.639388",11601
3257859,3238,131,35.9,66.4,32.3,38.2,"completed",9,4,544,f,f,f,f,f,"2016-07-16 14:05:45.777674","2016-07-16 14:05:45.777674",11601
3257866,3238,131,38.6,58.3,44.7,56,"completed",8,4,484,f,f,f,f,t,"2016-07-16 14:05:45.819011","2016-07-16 14:05:45.819011",11601
3257870,3238,131,40.5,89.3,57.3,97.3,"completed",7,53,473,f,f,f,f,f,"2016-07-16 14:05:45.835289","2016-07-16 14:05:45.835289",11601
3257874,3238,131,25.5,58.9,24.8,41.1,"completed",7,37,457,f,f,f,f,f,"2016-07-16 14:05:45.851999","2016-07-16 14:05:45.851999",11601
3257885,3238,131,38,71.6,45.7,82,"completed",6,10,370,f,f,f,f,f,"2016-07-16 14:05:45.897877","2016-07-16 14:05:45.897877",11601
3257888,3238,131,31.8,65.2,36.7,34.4,"completed",6,1,361,f,f,f,f,f,"2016-07-16 14:05:45.911547","2016-07-16 14:05:45.911547",11601
3257891,3238,131,54,55,44.1,35.6,"completed",5,51,351,f,f,f,f,f,"2016-07-16 14:05:45.927939","2016-07-16 14:05:45.927939",11601
3257898,3238,131,37.8,85.7,48,96.5,"completed",5,8,308,f,f,f,f,f,"2016-07-16 14:05:45.960262","2016-07-16 14:05:45.960262",11601
3257903,3238,131,51.7,51.3,67.8,55.4,"failed",8,41,521,f,f,f,f,t,"2016-07-16 14:05:45.982273","2016-07-16 14:05:45.982273",11601
3257931,3238,131,40.6,66.2,51.3,50.7,"completed",11,47,707,f,f,f,f,f,"2016-07-16 14:05:46.101096","2016-07-16 14:05:46.101096",11601
3257933,3238,131,35.6,62.4,36.8,41.9,"completed",11,41,701,f,f,f,f,f,"2016-07-16 14:05:46.111244","2016-07-16 14:05:46.111244",11601
3257955,3238,131,54.7,62.2,58.5,8,"completed",10,19,619,f,f,t,f,f,"2016-07-16 14:05:46.205236","2016-07-16 14:05:46.205236",11601
3257972,3238,131,40.2,62.8,44.2,57.9,"completed",19,25,1165,f,f,f,f,f,"2016-07-16 14:05:46.282048","2016-07-16 14:05:46.282048",11601
3257974,3238,131,31.8,66.9,45.1,66.9,"completed",19,19,1159,f,f,f,f,f,"2016-07-16 14:05:46.290202","2016-07-16 14:05:46.290202",11601
3257986,3238,131,26.8,44.8,43.4,46.4,"completed",17,24,1044,f,f,f,f,t,"2016-07-16 14:05:46.338888","2016-07-16 14:05:46.338888",11601
3258014,3238,131,42.6,84,52.8,77.5,"completed",24,30,1470,f,f,f,f,f,"2016-07-16 14:05:46.453655","2016-07-16 14:05:46.453655",11601
3258021,3238,131,8.1,77.7,43.1,94.6,"completed",23,16,1396,f,f,t,f,f,"2016-07-16 14:05:46.482508","2016-07-16 14:05:46.482508",11601
3258023,3238,131,30.8,80.7,34.6,94.2,"completed",22,53,1373,f,f,f,f,t,"2016-07-16 14:05:46.490527","2016-07-16 14:05:46.490527",11601
3258031,3238,131,43,66.5,54.6,97.5,"completed",21,20,1280,f,f,f,f,f,"2016-07-16 14:05:46.523273","2016-07-16 14:05:46.523273",11601
3258038,3238,131,56.2,71.8,63.6,97.9,"completed",20,45,1245,f,f,f,f,f,"2016-07-16 14:05:46.551679","2016-07-16 14:05:46.551679",11601
3258040,3238,131,35.4,64.2,34.9,35.4,"completed",20,34,1234,f,f,f,f,f,"2016-07-16 14:05:46.559877","2016-07-16 14:05:46.559877",11601
3258049,3238,131,42.7,72,56.8,78.7,"failed",23,33,1413,f,f,f,f,t,"2016-07-16 14:05:46.601077","2016-07-16 14:05:46.601077",11601
3258076,3238,131,43.5,69.1,57.6,97.7,"completed",26,54,1614,f,f,f,f,f,"2016-07-16 14:05:46.712976","2016-07-16 14:05:46.712976",11601
3258079,3238,131,40.8,78.1,36.5,37.4,"completed",26,38,1598,f,f,f,f,f,"2016-07-16 14:05:46.724884","2016-07-16 14:05:46.724884",11601
3258080,3238,131,44.2,81.2,44.6,67.5,"completed",26,34,1594,f,f,f,f,f,"2016-07-16 14:05:46.728879","2016-07-16 14:05:46.728879",11601
3258083,3238,131,26.4,76.7,31.1,57.3,"completed",26,24,1584,f,f,f,f,f,"2016-07-16 14:05:46.741182","2016-07-16 14:05:46.741182",11601
3258091,3238,131,28.8,75.4,46.3,67.8,"failed",29,21,1761,f,f,f,f,f,"2016-07-16 14:05:46.773932","2016-07-16 14:05:46.773932",11601
3258098,3238,131,45.8,68.5,58.5,52.6,"failed",26,47,1607,f,f,f,f,f,"2016-07-16 14:05:46.804313","2016-07-16 14:05:46.804313",11601
3258107,3238,131,38.2,54.8,38.3,32.1,"completed",33,57,2037,f,f,f,f,f,"2016-07-16 14:05:46.840998","2016-07-16 14:05:46.840998",11601
3258132,3238,131,54.7,80.8,60.9,97.7,"completed",38,58,2338,f,f,f,f,f,"2016-07-16 14:05:46.966575","2016-07-16 14:05:46.966575",11601
3258135,3238,131,32.2,86.3,31.3,48.7,"completed",38,45,2325,f,f,f,f,f,"2016-07-16 14:05:46.985166","2016-07-16 14:05:46.985166",11601
3258150,3238,131,45.3,62.4,58.8,37,"completed",37,20,2240,f,f,f,f,f,"2016-07-16 14:05:47.116428","2016-07-16 14:05:47.116428",11601
3258156,3238,131,46.2,73.4,45.3,63.6,"completed",36,53,2213,f,f,f,f,f,"2016-07-16 14:05:47.140799","2016-07-16 14:05:47.140799",11601
3258199,3238,131,32.3,18.6,12.9,56.6,"completed",43,0,2580,f,f,t,f,f,"2016-07-16 14:05:47.33027","2016-07-16 14:05:47.33027",11601
3258208,3238,131,58,82.4,54.2,69.1,"completed",42,23,2543,f,f,f,f,f,"2016-07-16 14:05:47.36998","2016-07-16 14:05:47.36998",11601
3258210,3238,131,37.1,63.2,33.9,42.1,"completed",42,10,2530,f,f,f,f,f,"2016-07-16 14:05:47.378577","2016-07-16 14:05:47.378577",11601
3258217,3238,131,14.1,69.1,43,74.4,"failed",44,20,2660,f,f,t,f,f,"2016-07-16 14:05:47.409127","2016-07-16 14:05:47.409127",11601
3258226,3238,131,33.8,60.9,40.9,41.3,"completed",45,0,2822,f,f,f,f,f,"2016-07-16 14:05:47.452654","2016-07-16 14:05:47.452654",11601
3258242,3238,131,56.5,82.4,68.5,76.1,"completed",48,43,2923,f,f,f,f,f,"2016-07-16 14:05:47.526238","2016-07-16 14:05:47.526238",11601
3258262,3238,131,54.6,77.5,68,67.9,"completed",46,36,2796,f,f,f,f,f,"2016-07-16 14:05:47.617174","2016-07-16 14:05:47.617174",11601
3258264,3238,131,34.9,69.3,54.6,68.9,"completed",46,31,2791,f,f,f,f,f,"2016-07-16 14:05:47.626852","2016-07-16 14:05:47.626852",11601
3258268,3238,131,28.2,87.9,27.5,50.5,"completed",46,19,2779,f,f,f,f,f,"2016-07-16 14:05:47.644913","2016-07-16 14:05:47.644913",11601
3258277,3238,131,33.9,56.6,37.5,29.7,"completed",45,24,2724,f,f,f,f,f,"2016-07-16 14:05:47.684436","2016-07-16 14:05:47.684436",11601
3258299,3238,131,12.1,74,22.1,58.5,"completed",54,38,3278,f,f,f,f,f,"2016-07-16 14:05:47.828835","2016-07-16 14:05:47.828835",11601
3258321,3238,131,9.5,96.9,14.7,87.1,"completed",52,19,3139,f,f,f,f,f,"2016-07-16 14:05:47.941086","2016-07-16 14:05:47.941086",11601
3258328,3238,131,41.9,66.2,85.7,67.9,"failed",54,57,3297,f,f,t,f,f,"2016-07-16 14:05:47.973273","2016-07-16 14:05:47.973273",11601
3258348,3238,131,48.4,75.8,68.5,62.8,"completed",58,12,3492,f,f,f,f,f,"2016-07-16 14:05:48.063289","2016-07-16 14:05:48.063289",11601
3258352,3238,131,25.6,68.9,25.7,34.6,"completed",58,0,3480,f,f,f,f,f,"2016-07-16 14:05:48.113439","2016-07-16 14:05:48.113439",11601
3258354,3238,131,30.4,76.9,37.4,82.2,"completed",57,56,3476,f,f,f,f,f,"2016-07-16 14:05:48.121401","2016-07-16 14:05:48.121401",11601
3258356,3238,131,30.9,85.5,39,78.5,"completed",57,54,3474,f,f,f,f,f,"2016-07-16 14:05:48.13022","2016-07-16 14:05:48.13022",11601
3258362,3238,131,28.6,58.9,33.5,51.1,"completed",55,31,3331,f,f,f,f,t,"2016-07-16 14:05:48.160844","2016-07-16 14:05:48.160844",11601
3258372,3238,131,41.2,35.6,46.9,29.3,"completed",64,58,3898,f,f,f,f,f,"2016-07-16 14:05:48.217262","2016-07-16 14:05:48.217262",11601
3258384,3238,131,35,64.8,36.1,32.3,"completed",63,59,3839,f,f,f,f,f,"2016-07-16 14:05:48.285835","2016-07-16 14:05:48.285835",11601
3258393,3238,131,30.7,68.1,27.9,55,"completed",62,40,3760,f,f,f,f,f,"2016-07-16 14:05:48.325871","2016-07-16 14:05:48.325871",11601
3258398,3238,131,57,82.2,65.1,74.6,"completed",61,12,3672,f,f,f,f,f,"2016-07-16 14:05:48.348651","2016-07-16 14:05:48.348651",11601
3258400,3238,131,41.9,71.8,66.6,98.9,"completed",61,6,3666,f,f,f,f,f,"2016-07-16 14:05:48.357566","2016-07-16 14:05:48.357566",11601
3258406,3238,131,27.9,77.3,26.6,45.6,"completed",60,49,3649,f,f,f,f,f,"2016-07-16 14:05:48.384007","2016-07-16 14:05:48.384007",11601
3258408,3238,131,22.5,84.2,30.5,69.5,"completed",60,43,3643,f,f,f,f,f,"2016-07-16 14:05:48.392823","2016-07-16 14:05:48.392823",11601
3258419,3238,131,55.3,83.4,69.2,82.2,"failed",60,28,3628,f,f,f,f,f,"2016-07-16 14:05:48.447801","2016-07-16 14:05:48.447801",11601
3258436,3238,131,51.7,54.4,55.4,76.1,"completed",67,21,4041,f,f,f,f,f,"2016-07-16 14:05:48.520651","2016-07-16 14:05:48.520651",11601
3258439,3238,131,20.4,78.1,26.8,62.8,"completed",66,20,3980,f,f,f,f,f,"2016-07-16 14:05:48.538407","2016-07-16 14:05:48.538407",11601
3258451,3238,131,24.8,63.4,20,60.9,"failed",68,37,4117,f,f,f,f,t,"2016-07-16 14:05:48.595312","2016-07-16 14:05:48.595312",11601
3258459,3238,131,36.3,82.6,45.6,56,"completed",75,0,4500,f,f,f,f,f,"2016-07-16 14:05:48.631298","2016-07-16 14:05:48.631298",11601
3258466,3238,131,40.4,69.3,43.8,63.8,"completed",71,13,4273,f,f,f,f,f,"2016-07-16 14:05:48.659736","2016-07-16 14:05:48.659736",11601
3258470,3238,131,9.8,72.8,13.2,46,"completed",70,19,4219,f,f,f,f,f,"2016-07-16 14:05:48.676147","2016-07-16 14:05:48.676147",11601
3258474,3238,131,38.2,62.5,40.2,63.1,"failed",74,18,4458,f,f,f,f,t,"2016-07-16 14:05:48.692188","2016-07-16 14:05:48.692188",11601
3258482,3238,131,42.3,73,60.7,74.4,"failed",70,4,4204,f,f,f,f,f,"2016-07-16 14:05:48.724942","2016-07-16 14:05:48.724942",11601
3258491,3238,131,1.6,88.7,4.6,68.3,"completed",79,7,4747,f,f,f,f,f,"2016-07-16 14:05:48.761975","2016-07-16 14:05:48.761975",11601
3258496,3238,131,29,68.3,47.7,79.1,"completed",78,29,4709,f,f,f,f,f,"2016-07-16 14:05:48.783088","2016-07-16 14:05:48.783088",11601
3258504,3238,131,34.6,69.9,40.4,32.1,"completed",76,40,4600,f,f,f,f,f,"2016-07-16 14:05:48.816657","2016-07-16 14:05:48.816657",11601
3258513,3238,131,55.9,40.1,57.9,22.3,"completed",75,16,4516,f,f,f,f,f,"2016-07-16 14:05:48.865625","2016-07-16 14:05:48.865625",11601
3258533,3238,131,26.3,82,28.6,49.3,"completed",84,19,5059,f,f,f,f,f,"2016-07-16 14:05:48.980511","2016-07-16 14:05:48.980511",11601
3258539,3238,131,22.6,66.7,31.8,27.6,"completed",83,27,5007,f,f,f,f,f,"2016-07-16 14:05:49.013451","2016-07-16 14:05:49.013451",11601
